The Pew Charitable Trusts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mississippi,"37,481,350","25,219,604","12,261,746",67.30%,9.70%,35,"$36,343,989 ","$20,928,447 ","$15,415,542 ",57.60%,-0.30%,45,"$915,228 ","$915,735 ",($507),100.10%,"$35,290,396 ","$20,429,973 ","$14,860,423 ",57.90%,-4.20%,43,"$800,199 ","$805,271 ","($5,072)",100.60%,"$33,451,106 ","$20,774,640 ","$12,676,466 ",62.10%,-1.90%,40,"$754,363 ","$758,578 ","($4,215)",100.60%,"$32,201,243 ","$20,613,743 ","$11,587,500 ",64.00%,-3.20%,38,"$762,327 ","$766,014 ","($3,687)",100.50%,"$31,386,747 ","$21,094,468 ","$10,292,279 ",67.20%,-5.60%,35,"$741,066 ","$743,192 ","($2,126)",100.30%,"$29,300,018 ","$21,335,241 ","$7,964,777 ",72.80%,-0.70%,36,"$662,693 ","$644,510 ","$18,183 ",97.30%,"$27,628,507 ","$20,302,344 ","$7,326,163 ",73.50%,0.20%,38,"$647,369 ","$584,772 ","$62,597 ",90.30%,"$25,676,515 ","$18,811,873 ","$6,864,642 ",73.30%,1.10%,38,"$539,027 ","$539,258 ",($231),100.00%,"$24,463,000 ","$17,661,960 ","$6,801,040 ",72.20%,-2.50%,39,"$506,513 ","$506,372 ",$141 ,100.00%,"$23,569,820 ","$17,605,280 ","$5,964,540 ",74.70%,-4.10%,37,"$451,693 ","$452,291 ",($598),100.10%,"$22,199,810 ","$17,500,040 ","$4,699,770 ",78.80%,-4.30%,36,"$429,192 ","$431,182 ","($1,990)",100.50%
,Missouri,"61,888,322","52,786,510","9,101,811",85.30%,8.70%,16,"$59,188,742 ","$45,335,949 ","$13,852,794 ",76.60%,-1.40%,18,"$1,162,244 ","$1,299,098 ","($136,854)",111.80%,"$56,985,830 ","$44,463,047 ","$12,522,783 ",78.00%,-3.90%,17,"$1,344,600 ","$1,244,510 ","$100,090 ",92.60%,"$54,708,229 ","$44,816,371 ","$9,891,858 ",81.90%,4.90%,14,"$1,273,797 ","$1,184,163 ","$89,635 ",93.00%,"$57,205,874 ","$44,055,363 ","$13,150,511 ",77.00%,-2.40%,19,"$1,204,069 ","$1,136,153 ","$67,916 ",94.40%,"$55,228,504 ","$43,855,297 ","$11,373,207 ",79.40%,-3.50%,20,"$1,225,512 ","$1,108,463 ","$117,049 ",90.40%,"$53,004,863 ","$43,958,721 ","$9,046,142 ",82.90%,-0.20%,23,"$1,219,871 ","$1,072,027 ","$147,844 ",87.90%,"$49,659,490 ","$41,307,101 ","$8,352,389 ",83.20%,1.60%,26,"$1,194,679 ","$1,001,215 ","$193,464 ",83.80%,"$46,257,388 ","$37,754,862 ","$8,502,526 ",81.60%,0.20%,27,"$1,112,524 ","$916,034 ","$196,490 ",82.30%,"$43,065,066 ","$35,083,540 ","$7,981,526 ",81.50%,0.40%,27,"$1,034,969 ","$810,204 ","$224,766 ",78.30%,"$40,594,576 ","$32,902,865 ","$7,691,712 ",81.10%,-0.90%,31,"$858,290 ","$730,314 ","$127,977 ",85.10%,"$38,147,220 ","$31,249,244 ","$6,897,977 ",81.90%,-11.10%,33,"$704,836 ","$680,244 ","$24,591 ",96.50%
,Montana,"12,990,247","9,869,365","3,120,882",76.00%,2.70%,26,"$11,269,421 ","$8,257,429 ","$3,011,992 ",73.30%,9.40%,22,"$240,947 ","$201,071 ","$39,876 ",83.50%,"$11,907,949 ","$7,605,142 ","$4,302,807 ",63.90%,-2.40%,32,"$282,488 ","$196,159 ","$86,330 ",69.40%,"$11,410,856 ","$7,559,281 ","$3,851,575 ",66.20%,-3.80%,34,"$260,399 ","$195,621 ","$64,778 ",75.10%,"$11,029,954 ","$7,722,161 ","$3,307,793 ",70.00%,-4.30%,33,"$243,754 ","$196,679 ","$47,076 ",80.70%,"$10,271,027 ","$7,631,780 ","$2,639,247 ",74.30%,-9.10%,26,"$196,002 ","$180,394 ","$15,608 ",92.00%,"$9,691,633 ","$8,083,250 ","$1,608,383 ",83.40%,-0.30%,22,"$216,330 ","$211,896 ","$4,433 ",98.00%,"$9,136,270 ","$7,644,929 ","$1,491,341 ",83.70%,3.20%,25,"$176,622 ","$198,917 ","($22,296)",112.60%,"$8,584,710 ","$6,908,951 ","$1,675,759 ",80.50%,2.70%,30,"$168,655 ","$239,817 ","($71,162)",142.20%,"$8,124,765 ","$6,316,332 ","$1,808,433 ",77.70%,-1.90%,32,"$145,241 ","$131,942 ","$13,299 ",90.80%,"$7,698,594 ","$6,135,084 ","$1,563,510 ",79.70%,-11.10%,34,"$137,561 ","$128,796 ","$8,765 ",93.60%,"$6,768,282 ","$6,145,523 ","$622,759 ",90.80%,0.00%,24,"$125,973 ","$125,331 ",$642 ,99.50%
,Nebraska,"12,516,428","11,642,713","873,716",93.00%,13.10%,8,"$11,983,123 ","$9,581,947 ","$2,401,176 ",80.00%,1.10%,14,"$282,822 ","$242,576 ","$40,247 ",85.80%,"$11,484,451 ","$9,058,379 ","$2,426,073 ",78.90%,-2.90%,16,"$248,529 ","$225,432 ","$23,097 ",90.70%,"$10,561,045 ","$8,636,514 ","$1,924,531 ",81.80%,-2.00%,15,"$230,824 ","$210,127 ","$20,698 ",91.00%,"$9,969,089 ","$8,355,790 ","$1,613,299 ",83.80%,-3.80%,11,"$202,150 ","$202,150 ",$0 ,100.00%,"$9,427,370 ","$8,260,397 ","$1,166,973 ",87.60%,-3.90%,10,"$180,401 ","$180,401 ",$0 ,100.00%,"$8,894,328 ","$8,139,579 ","$754,748 ",91.50%,-0.60%,11,"$169,068 ","$169,068 ",$0 ,100.00%,"$8,178,246 ","$7,532,341 ","$645,905 ",92.10%,3.40%,15,"$162,168 ","$162,168 ",$0 ,100.00%,"$7,421,452 ","$6,580,177 ","$841,275 ",88.70%,1.10%,15,"$163,261 ","$163,261 ",$0 ,100.00%,"$6,954,867 ","$6,092,145 ","$862,722 ",87.60%,-1.30%,19,"$146,900 ","$133,772 ","$13,128 ",91.10%,"$6,532,314 ","$5,808,687 ","$723,626 ",88.90%,-3.10%,21,"$124,661 ","$124,540 ",$121 ,99.90%,"$6,065,355 ","$5,583,361 ","$481,994 ",92.10%,-3.90%,22,"$117,091 ","$116,445 ",$646 ,99.40%
,Nevada,"44,111,222","33,672,067","10,439,155",76.30%,7.00%,24,"$42,092,185 ","$29,186,234 ","$12,905,950 ",69.30%,-1.60%,25,"$1,523,801 ","$1,316,485 ","$207,316 ",86.40%,"$38,703,611 ","$27,466,740 ","$11,236,871 ",71.00%,0.80%,23,"$1,391,350 ","$1,338,624 ","$52,726 ",96.20%,"$36,969,843 ","$25,931,848 ","$11,037,995 ",70.10%,-0.30%,24,"$1,436,433 ","$1,270,564 ","$165,869 ",88.50%,"$35,163,755 ","$24,776,915 ","$10,386,840 ",70.50%,-2.00%,30,"$1,394,102 ","$1,286,491 ","$107,611 ",92.30%,"$33,148,347 ","$24,015,893 ","$9,132,454 ",72.40%,-3.70%,31,"$1,344,489 ","$1,217,293 ","$127,196 ",90.50%,"$30,569,047 ","$23,281,693 ","$7,287,354 ",76.20%,-1.00%,33,"$1,262,309 ","$1,171,265 ","$91,044 ",92.80%,"$27,739,551 ","$21,403,399 ","$6,336,152 ",77.20%,2.30%,34,"$1,096,348 ","$1,050,873 ","$45,475 ",95.90%,"$25,794,651 ","$19,312,413 ","$6,482,238 ",74.90%,-0.80%,35,"$1,058,784 ","$969,789 ","$88,995 ",91.60%,"$23,658,922 ","$17,910,312 ","$5,748,610 ",75.70%,-2.90%,35,"$932,074 ","$932,261 ",($187),100.00%,"$21,429,779 ","$16,849,193 ","$4,580,586 ",78.60%,-2.60%,35,"$867,487 ","$859,242 ","$8,245 ",99.00%,"$19,575,633 ","$15,892,062 ","$3,683,571 ",81.20%,-1.20%,34,"$805,171 ","$724,272 ","$80,899 ",90.00%
,New Hampshire,"11,227,612","7,437,551","3,790,061",66.20%,9.50%,38,"$10,780,075 ","$6,112,228 ","$4,667,846 ",56.70%,0.50%,46,"$254,249 ","$254,249 ",$0 ,100.00%,"$10,432,906 ","$5,859,429 ","$4,573,477 ",56.20%,-1.30%,45,"$257,343 ","$257,343 ",$0 ,100.00%,"$10,058,077 ","$5,784,530 ","$4,273,547 ",57.50%,-1.00%,46,"$276,939 ","$276,939 ",$0 ,100.00%,"$9,013,758 ","$5,277,853 ","$3,735,905 ",58.60%,0.10%,43,"$271,582 ","$271,585 ",($3),100.00%,"$8,529,993 ","$4,987,920 ","$3,542,073 ",58.50%,-16.60%,46,"$262,984 ","$197,677 ","$65,308 ",75.20%,"$7,130,967 ","$5,352,635 ","$1,778,332 ",75.10%,7.90%,35,"$251,936 ","$189,306 ","$62,630 ",75.10%,"$7,306,867 ","$4,907,236 ","$2,399,631 ",67.20%,5.60%,46,"$179,297 ","$179,297 ",$0 ,100.00%,"$6,450,028 ","$3,973,250 ","$2,476,778 ",61.60%,1.10%,46,"$171,752 ","$171,752 ",$0 ,100.00%,"$6,038,179 ","$3,655,780 ","$2,382,399 ",60.50%,-10.80%,45,"$133,847 ","$133,847 ",$0 ,100.00%,"$5,073,547 ","$3,618,441 ","$1,455,106 ",71.30%,-3.60%,40,"$123,360 ","$123,360 ",$0 ,100.00%,"$4,669,192 ","$3,500,037 ","$1,169,155 ",75.00%,-7.10%,40,"$88,258 ","$88,258 ",$0 ,100.00%
,New Jersey,"196,607,997","83,482,447","113,125,550",42.50%,-20.30%,48,"$137,147,257 ","$86,122,541 ","$51,024,716 ",62.80%,-1.70%,35,"$5,668,971 ","$2,671,410 ","$2,997,561 ",47.10%,"$133,148,464 ","$85,938,990 ","$47,209,474 ",64.50%,-3.00%,30,"$5,545,701 ","$2,140,168 ","$3,405,533 ",38.60%,"$128,463,551 ","$86,721,774 ","$41,741,777 ",67.50%,-3.00%,29,"$5,438,091 ","$1,755,249 ","$3,682,842 ",32.30%,"$123,234,638 ","$86,928,471 ","$36,306,167 ",70.50%,4.50%,29,"$4,506,227 ","$1,434,256 ","$3,071,972 ",31.80%,"$134,928,225 ","$89,119,531 ","$45,808,694 ",66.00%,-6.60%,38,"$4,053,524 ","$1,448,873 ","$2,604,652 ",35.70%,"$125,807,485 ","$91,373,430 ","$34,434,055 ",72.60%,-3.30%,37,"$3,719,156 ","$2,135,170 ","$1,583,986 ",57.40%,"$117,982,253 ","$89,624,236 ","$28,358,017 ",76.00%,-1.60%,35,"$3,060,897 ","$1,743,818 ","$1,317,079 ",57.00%,"$110,447,682 ","$85,640,375 ","$24,807,308 ",77.50%,-4.00%,32,"$2,194,768 ","$598,129 ","$1,596,638 ",27.30%,"$102,527,427 ","$83,609,275 ","$18,918,152 ",81.50%,-5.70%,26,"$1,692,580 ","$252,844 ","$1,439,736 ",14.90%,"$94,864,592 ","$82,751,586 ","$12,113,006 ",87.20%,-6.30%,23,"$1,227,542 ","$100,377 ","$1,127,165 ",8.20%,"$88,265,327 ","$82,526,013 ","$5,739,315 ",93.50%,-7.90%,18,"$650,403 ","$25,819 ","$624,584 ",4.00%
,New Mexico,"35,025,728","25,959,117","9,066,609",74.10%,7.40%,29,"$33,680,797 ","$22,459,639 ","$11,221,159 ",66.70%,3.50%,28,"$1,014,521 ","$592,259 ","$422,263 ",58.40%,"$33,886,625 ","$21,397,288 ","$12,489,337 ",63.10%,-3.80%,36,"$874,924 ","$535,669 ","$339,255 ",61.20%,"$32,368,087 ","$21,679,251 ","$10,688,837 ",67.00%,-5.40%,31,"$741,733 ","$599,647 ","$142,086 ",80.80%,"$30,184,912 ","$21,848,780 ","$8,336,132 ",72.40%,-3.80%,24,"$692,779 ","$610,981 ","$81,798 ",88.20%,"$29,004,202 ","$22,094,319 ","$6,909,883 ",76.20%,-6.70%,25,"$683,886 ","$641,875 ","$42,011 ",93.90%,"$26,899,138 ","$22,283,751 ","$4,615,387 ",82.80%,0.70%,24,"$666,345 ","$590,683 ","$75,662 ",88.60%,"$25,329,712 ","$20,805,531 ","$4,524,181 ",82.10%,1.70%,27,"$639,542 ","$532,007 ","$107,535 ",83.20%,"$23,389,484 ","$18,824,997 ","$4,564,487 ",80.50%,-0.80%,29,"$541,441 ","$481,874 ","$59,567 ",89.00%,"$21,655,482 ","$17,601,741 ","$4,053,741 ",81.30%,-2.80%,28,"$467,889 ","$436,945 ","$30,944 ",93.40%,"$20,036,440 ","$16,852,960 ","$3,183,480 ",84.10%,-5.10%,29,"$416,068 ","$416,435 ",($367),100.10%,"$18,622,290 ","$16,621,180 ","$2,001,110 ",89.30%,-5.60%,27,"$397,070 ","$396,734 ",$336 ,99.90%
,New York,"193,065,921","189,412,416","3,653,505",98.10%,9.40%,6,"$175,131,000 ","$155,285,000 ","$19,846,000 ",88.70%,1.30%,6,"$5,336,045 ","$5,336,045 ",$0 ,100.00%,"$169,266,000 ","$147,809,000 ","$21,457,000 ",87.30%,-3.10%,8,"$4,585,177 ","$4,585,177 ",$0 ,100.00%,"$164,256,000 ","$148,600,000 ","$15,656,000 ",90.50%,-3.90%,7,"$4,164,571 ","$4,164,571 ",$0 ,100.00%,"$156,572,000 ","$147,712,000 ","$8,860,000 ",94.30%,-7.10%,5,"$2,344,222 ","$2,344,222 ",$0 ,100.00%,"$146,733,000 ","$148,861,000 ","($2,128,000)",101.50%,-5.90%,1,"$2,456,223 ","$2,456,223 ",$0 ,100.00%,"$141,255,000 ","$151,683,000 ","($10,428,000)",107.40%,1.50%,1,"$2,648,450 ","$2,648,450 ",$0 ,100.00%,"$134,599,000 ","$142,495,000 ","($7,896,000)",105.90%,1.60%,2,"$2,718,551 ","$2,718,551 ",$0 ,100.00%,"$126,638,000 ","$132,036,000 ","($5,398,000)",104.30%,1.20%,2,"$2,782,147 ","$2,782,147 ",$0 ,100.00%,"$120,026,000 ","$123,745,000 ","($3,719,000)",103.10%,2.10%,4,"$2,964,842 ","$2,964,842 ",$0 ,100.00%,"$116,203,000 ","$117,386,000 ","($1,183,000)",101.00%,1.60%,4,"$1,286,455 ","$1,286,455 ",$0 ,100.00%,"$107,261,000 ","$106,612,000 ","$649,000 ",99.40%,-21.00%,8,"$651,931 ","$651,931 ",$0 ,100.00%
,North Carolina,"90,335,215","89,659,220","675,995",99.30%,3.30%,4,"$88,494,411 ","$84,912,602 ","$3,581,808 ",96.00%,0.50%,3,"$1,468,069 ","$1,512,944 ","($44,875)",103.10%,"$85,079,557 ","$81,198,252 ","$3,881,305 ",95.40%,0.20%,2,"$1,398,191 ","$1,399,102 ",($911),100.10%,"$82,300,428 ","$78,403,200 ","$3,897,228 ",95.30%,-1.00%,3,"$1,274,862 ","$1,027,442 ","$247,420 ",80.60%,"$79,558,260 ","$76,599,104 ","$2,959,156 ",96.30%,-0.40%,2,"$771,800 ","$773,106 ","($1,307)",100.20%,"$76,976,542 ","$74,447,112 ","$2,529,430 ",96.70%,-2.60%,3,"$762,442 ","$762,570 ",($128),100.00%,"$73,627,878 ","$73,124,299 ","$503,579 ",99.30%,-4.10%,5,"$675,704 ","$675,056 ",$648 ,99.90%,"$70,573,970 ","$72,952,274 ","($2,378,304)",103.40%,-0.80%,4,"$587,439 ","$587,146 ",$293 ,100.00%,"$65,862,247 ","$68,628,403 ","($2,766,156)",104.20%,-0.60%,3,"$516,570 ","$516,689 ",($119),100.00%,"$61,860,845 ","$64,838,627 ","($2,977,782)",104.80%,-1.20%,2,"$468,742 ","$471,901 ","($3,159)",100.70%,"$58,028,466 ","$61,490,870 ","($3,462,404)",106.00%,-0.10%,2,"$245,073 ","$248,099 ","($3,026)",101.20%,"$54,857,242 ","$58,170,766 ","($3,313,524)",106.00%,-0.30%,3,"$249,456 ","$249,994 ",($538),100.20%
,North Dakota,"6,197,831","4,535,923","1,661,908",73.20%,12.20%,30,"$5,851,539 ","$3,570,622 ","$2,280,917 ",61.00%,-2.40%,39,"$152,572 ","$109,786 ","$42,786 ",72.00%,"$5,513,000 ","$3,498,700 ","$2,014,300 ",63.50%,-5.40%,34,"$163,003 ","$85,979 ","$77,024 ",52.70%,"$5,224,100 ","$3,596,600 ","$1,627,500 ",68.80%,-3.20%,26,"$149,767 ","$78,163 ","$71,604 ",52.20%,"$4,977,500 ","$3,586,500 ","$1,391,000 ",72.10%,-9.30%,25,"$107,524 ","$71,359 ","$36,165 ",66.40%,"$4,475,800 ","$3,642,100 ","$833,700 ",81.40%,-5.60%,15,"$83,339 ","$66,431 ","$16,908 ",79.70%,"$4,193,600 ","$3,647,100 ","$546,500 ",87.00%,1.30%,16,"$87,157 ","$66,086 ","$21,071 ",75.80%,"$3,941,700 ","$3,377,100 ","$564,600 ",85.70%,4.20%,23,"$89,793 ","$56,139 ","$33,654 ",62.50%,"$3,673,500 ","$2,991,900 ","$681,600 ",81.40%,-0.50%,28,"$81,586 ","$54,089 ","$27,498 ",66.30%,"$3,436,000 ","$2,815,800 ","$620,200 ",81.90%,-4.50%,24,"$77,363 ","$51,942 ","$25,421 ",67.10%,"$3,179,700 ","$2,749,600 ","$430,100 ",86.50%,-4.40%,24,"$61,831 ","$50,247 ","$11,584 ",81.30%,"$2,982,200 ","$2,710,500 ","$271,700 ",90.90%,-6.30%,23,"$50,244 ","$48,881 ","$1,363 ",97.30%
,Ohio,"186,228,703","149,540,458","36,688,245",80.30%,6.30%,20,"$181,908,636 ","$134,600,932 ","$47,307,704 ",74.00%,7.00%,21,"$4,563,153 ","$2,978,941 ","$1,584,212 ",65.30%,"$191,146,281 ","$128,002,724 ","$63,143,558 ",67.00%,-0.40%,25,"$4,511,288 ","$2,587,862 ","$1,923,426 ",57.40%,"$184,343,904 ","$124,169,855 ","$60,174,049 ",67.40%,0.50%,30,"$3,998,763 ","$2,664,166 ","$1,334,596 ",66.60%,"$175,368,439 ","$117,177,230 ","$58,191,209 ",66.80%,-0.20%,34,"$3,770,640 ","$2,509,641 ","$1,261,000 ",66.60%,"$168,936,039 ","$113,152,216 ","$55,783,823 ",67.00%,-10.30%,36,"$2,565,198 ","$2,400,431 ","$164,767 ",93.60%,"$161,802,900 ","$125,116,274 ","$36,686,627 ",77.30%,-11.30%,31,"$2,263,766 ","$2,262,847 ",$919 ,100.00%,"$151,726,897 ","$134,523,372 ","$17,203,526 ",88.70%,5.60%,19,"$2,632,521 ","$2,369,045 ","$263,476 ",90.00%,"$144,339,761 ","$119,957,493 ","$24,382,268 ",83.10%,3.70%,23,"$2,547,853 ","$2,377,438 ","$170,415 ",93.30%,"$137,088,856 ","$108,829,922 ","$28,258,934 ",79.40%,-1.20%,31,"$2,422,402 ","$2,371,140 ","$51,262 ",97.90%,"$128,205,464 ","$103,274,858 ","$24,930,606 ",80.60%,1.30%,33,"$2,357,188 ","$2,293,669 ","$63,519 ",97.30%,"$121,412,799 ","$96,190,982 ","$25,221,818 ",79.20%,-2.00%,35,"$2,159,767 ","$2,159,767 ",$0 ,100.00%
,Oklahoma,"35,114,883","28,512,994","6,601,889",81.20%,14.70%,19,"$33,992,133 ","$22,608,163 ","$11,383,970 ",66.50%,1.60%,29,"$1,171,200 ","$1,179,148 ","($7,948)",100.70%,"$33,072,055 ","$21,469,676 ","$11,602,379 ",64.90%,-1.70%,29,"$1,095,372 ","$1,133,763 ","($38,392)",103.50%,"$31,703,936 ","$21,136,206 ","$10,567,730 ",66.70%,10.80%,33,"$1,632,710 ","$1,066,338 ","$566,372 ",65.30%,"$36,368,239 ","$20,317,291 ","$16,050,948 ",55.90%,-1.50%,46,"$1,514,350 ","$1,053,475 ","$460,876 ",69.60%,"$34,815,191 ","$19,982,363 ","$14,832,828 ",57.40%,-3.30%,48,"$1,346,098 ","$1,039,769 ","$306,329 ",77.20%,"$33,527,899 ","$20,355,492 ","$13,172,407 ",60.70%,-1.30%,48,"$1,245,646 ","$986,163 ","$259,482 ",79.20%,"$30,409,362 ","$18,865,271 ","$11,544,091 ",62.00%,2.50%,48,"$1,197,540 ","$936,013 ","$261,527 ",78.20%,"$28,688,754 ","$17,085,014 ","$11,603,740 ",59.60%,-1.00%,48,"$1,085,979 ","$788,250 ","$297,729 ",72.60%,"$26,784,351 ","$16,206,162 ","$10,578,189 ",60.50%,-0.10%,46,"$1,198,270 ","$700,894 ","$497,376 ",58.50%,"$26,079,018 ","$15,809,811 ","$10,269,207 ",60.60%,-5.80%,47,"$956,417 ","$570,766 ","$385,651 ",59.70%,"$23,363,456 ","$15,519,024 ","$7,844,432 ",66.40%,0.50%,46,"$990,768 ","$639,213 ","$351,556 ",64.50%
,Oregon,"63,134,800","65,401,500","-2,266,700",103.60%,7.70%,2,"$62,593,600 ","$60,014,100 ","$2,579,500 ",95.90%,5.20%,4,(1) N/A,"$834,162 ",(1) N/A,(1) N/A,"$60,405,200 ","$54,784,100 ","$5,621,100 ",90.70%,8.70%,6,"$1,239,400 ","$892,368 ","$347,032 ",72.00%,"$61,198,400 ","$50,168,200 ","$11,030,200 ",82.00%,-5.00%,13,"$779,100 ","$646,653 ","$132,447 ",83.00%,"$59,329,500 ","$51,583,500 ","$7,746,000 ",86.90%,1.20%,8,"$472,400 ","$472,400 ",$0 ,100.00%,"$56,810,600 ","$48,729,200 ","$8,081,400 ",85.80%,5.60%,11,"$630,800 ","$630,800 ",$0 ,100.00%,"$54,260,000 ","$43,521,000 ","$10,739,000 ",80.20%,-32.00%,26,"$707,400 ","$707,400 ",$0 ,100.00%,"$52,871,200 ","$59,327,800 ","($6,456,600)",112.20%,1.80%,1,"$805,700 ","$596,218 ","$209,482 ",74.00%,"$51,252,900 ","$56,616,500 ","($5,363,600)",110.50%,6.20%,1,"$938,600 ","$523,739 ","$414,861 ",55.80%,"$49,294,000 ","$51,382,600 ","($2,088,600)",104.20%,8.10%,3,"$488,500 ","$492,408 ","($3,908)",100.80%,"$47,398,600 ","$45,581,100 ","$1,817,500 ",96.20%,-0.80%,10,"$364,800 ","$363,706 ","$1,094 ",99.70%,"$44,078,100 ","$42,753,300 ","$1,324,800 ",97.00%,6.00%,12,"$537,400 ","$535,788 ","$1,612 ",99.70%
